date,state,positive,death,positiveIncrease,deathIncrease,positive_previous7_avg,death_previous7_avg,state_long,population_2019,positive_population,death_population,positive_previous7_avg_population,death_previous7_avg_population,positive_population_1000000,death_population_1000000,positive_previous7_avg_population_1000000,death_previous7_avg_population_1000000,STAYHOME_x,END_STHM_x,CLBSNS_x,END_BSNS_x,FM_ALL_x,FM_EMP_x,CLREST_x,ENDREST_x,CLGYM_x,ENDGYM_x,CLMOVIE_x,END_MOV_x,CLOSEBAR_x,END_BRS_x,CLBAR2_x,CLMV2_x,CLGYM2_x,CLRST2_x,STAYHOME_y,END_STHM_y,CLBSNS_y,END_BSNS_y,FM_ALL_y,FM_EMP_y,CLREST_y,ENDREST_y,CLGYM_y,ENDGYM_y,CLMOVIE_y,END_MOV_y,CLOSEBAR_y,END_BRS_y,CLBAR2_y,CLMV2_y,CLGYM2_y,CLRST2_y,STAYHOME_z,END_STHM_z,CLBSNS_z,END_BSNS_z,FM_ALL_z,FM_EMP_z,Name,Party
2020-04-19,CA,30333.0,1166.0,1370,94,1219.857142857143,73.57142857142857,California,39512223.0,0.0007676864953915653,2.9509855722367228e-05,3.087290590704408e-05,1.8619916315877385e-06,767.6864953915652,29.509855722367227,30.872905907044082,1.8619916315877385,,,,,,,,,,,,,,,,,,,2020-03-19,,2020-03-19,2020-05-08,2020-06-18,2020-05-05,2020-03-19,,2020-03-19,,2020-03-19,,2020-03-16,,2020-07-13,2020-07-13,,2020-07-13,,,,,,,Gavin Newsom,Democratic
2020-04-19,CO,9433.0,411.0,386,20,362.85714285714283,19.571428571428573,Colorado,5758736.0,0.0016380330683677807,7.136982837900539e-05,6.300985890951466e-05,3.3985632561431143e-06,1638.0330683677807,71.3698283790054,63.009858909514655,3.3985632561431145,,,,,,,,,,,,,,,,,,,2020-03-26,2020-04-27,2020-03-26,2020-05-01,2020-07-16,2020-04-23,2020-03-17,2020-05-27,2020-03-17,2020-06-04,2020-03-17,2020-06-18,2020-03-17,2020-06-18,2020-06-30,,,,,,,,,,Jared Polis,Democratic
2020-04-19,CT,17550.0,1086.0,741,50,787.8571428571429,76.0,Connecticut,3565287.0,0.004922464867484722,0.00030460380889392637,0.00022098000605761693,2.1316656976002213e-05,4922.464867484722,304.6038088939264,220.98000605761695,21.316656976002214,,,,,,,,,,,,,,,,,,,,,2020-03-23,2020-05-20,2020-04-20,2020-04-03,2020-03-16,2020-05-20,2020-03-16,2020-06-17,2020-03-16,2020-06-17,2020-03-16,,,,,,,,,,,,Ned Lamont,Democratic
2020-04-19,DC,2793.0,96.0,127,5,131.14285714285714,6.571428571428571,District of Columbia,705749.0,0.003957497637261973,0.00013602569752135674,0.00018582081893542482,9.311282866045253e-06,3957.497637261973,136.02569752135673,185.82081893542482,9.311282866045254,,,,,,,,,,,,,,,,,,,2020-04-01,2020-05-29,2020-03-25,2020-05-29,2020-04-17,2020-04-15,2020-03-16,2020-05-29,2020-03-17,2020-06-22,2020-03-17,2020-06-22,2020-03-16,2020-05-29,,,,,,,,,,,Muriel Bowser,Democratic
2020-04-19,DE,2538.0,90.0,215,4,151.28571428571428,6.0,Delaware,973764.0,0.0026063810122370513,9.242485858996636e-05,0.00015536178610599106,6.16165723933109e-06,2606.3810122370514,92.42485858996636,155.36178610599106,6.16165723933109,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-08,2020-04-28,2020-05-01,2020-03-16,2020-06-01,2020-03-19,2020-06-01,2020-03-19,2020-06-01,2020-03-16,2020-06-15,,,,,,,,,,,John C. Carney Jr.,Democratic
2020-04-19,FL,25996.0,781.0,727,27,948.7142857142857,45.142857142857146,Florida,21477737.0,0.0012103696027193182,3.6363235102469127e-05,4.417198542445536e-05,2.1018442093250863e-06,1210.3696027193182,36.363235102469126,44.171985424455364,2.1018442093250864,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-18,2020-03-20,2020-05-18,,2020-05-11,2020-03-20,2020-05-18,2020-03-20,2020-05-18,2020-03-20,,2020-03-17,,2020-06-26,,,,,,,,,,Ron DeSantis,Republican
2020-04-19,GA,18301.0,687.0,632,14,835.5714285714286,36.285714285714285,Georgia,10617423.0,0.0017236762630630804,6.470496654414165e-05,7.869813876412653e-05,3.417563215265539e-06,1723.6762630630803,64.70496654414164,78.69813876412653,3.417563215265539,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-01,,2020-05-01,,2020-04-27,2020-04-03,2020-04-27,2020-04-03,2020-04-24,2020-04-03,2020-04-27,2020-03-24,2020-06-01,,,,,,,,,,,Brian Kemp,Republican
2020-04-19,HI,574.0,9.0,21,0,12.571428571428571,0.14285714285714285,Hawaii,1415872.0,0.000405403878316684,6.356506802874836e-06,8.878930137348977e-06,1.0089693337896565e-07,405.40387831668403,6.3565068028748355,8.878930137348977,0.10089693337896566,,,,,,,,,,,,,,,,,,,2020-03-25,2020-06-10,2020-03-25,2020-05-07,2020-04-16,2020-04-16,2020-03-17,2020-06-05,2020-03-25,2020-06-19,2020-03-17,,2020-03-17,2020-06-26,,,,,,,,,,,David Ige,Democratic
2020-04-19,IA,2902.0,75.0,389,1,187.85714285714286,4.857142857142857,Iowa,3155070.0,0.0009197894183013372,2.3771263395106924e-05,5.9541354980124964e-05,1.5394722960640674e-06,919.7894183013373,23.771263395106924,59.541354980124964,1.5394722960640674,,,,,,,,,,,,,,,,,,,,,2020-03-26,2020-05-15,,,2020-03-17,2020-05-15,2020-03-17,2020-05-15,2020-03-17,2020-05-22,2020-03-17,2020-05-28,,,,,,,,,,,Kim Reynolds,Republican
2020-04-19,ID,1668.0,44.0,13,1,37.285714285714285,2.4285714285714284,Idaho,1787065.0,0.000933373995909494,2.4621376390897925e-05,2.086421830527389e-05,1.3589720735235867e-06,933.373995909494,24.621376390897925,20.86421830527389,1.3589720735235866,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-01,2020-03-25,2020-05-01,,,2020-03-25,2020-05-16,2020-03-25,2020-05-16,2020-03-25,2020-05-30,2020-03-25,2020-05-30,,,,,,,,,,,Brad Little,Republican
2020-04-19,IL,30357.0,1290.0,1197,31,1357.857142857143,81.42857142857143,Illinois,12671821.0,0.0023956304307013176,0.00010180068042312151,0.00010715564423275415,6.425956571559165e-06,2395.6304307013174,101.80068042312152,107.15564423275416,6.425956571559165,,,,,,,,,,,,,,,,,,,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-05-01,2020-05-01,2020-03-16,2020-05-29,2020-03-21,2020-05-29,2020-03-21,2020-06-26,2020-03-16,2020-06-26,,,,,,,,,,,J.B. Pritzker,Democratic
2020-04-19,IN,11210.0,562.0,569,17,468.85714285714283,31.285714285714285,Indiana,6732219.0,0.0016651270554329859,8.347916192268849e-05,6.964377463911124e-05,4.647162293103401e-06,1665.1270554329858,83.47916192268849,69.64377463911123,4.647162293103401,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-18,2020-03-25,2020-05-18,2020-07-27,2020-05-01,2020-03-16,2020-05-18,2020-03-24,2020-06-01,2020-03-25,2020-06-12,2020-03-16,2020-06-12,,,,,,,,,,,Eric Holcomb,Republican
2020-04-19,KS,1849.0,92.0,59,6,73.14285714285714,5.142857142857143,Kansas,2913314.0,0.0006346724040045117,3.157915693262038e-05,2.5106410480592598e-05,1.765294486916667e-06,634.6724040045117,31.57915693262038,25.106410480592597,1.7652944869166671,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-04,2020-03-30,2020-05-04,2020-07-03,2020-07-03,2020-03-30,2020-05-04,2020-03-30,2020-05-18,2020-03-30,2020-05-22,2020-03-30,2020-06-08,,,,,,,,,,,Laura Kelly,Democratic
2020-04-19,KY,2707.0,144.0,185,7,123.85714285714286,7.142857142857143,Kentucky,4467673.0,0.0006059082658914384,3.223154425133621e-05,2.772296514475049e-05,1.5987869172289788e-06,605.9082658914384,32.23154425133621,27.72296514475049,1.5987869172289788,,,,,,,,,,,,,,,,,,,,,2020-03-26,2020-05-11,2020-05-11,2020-05-11,2020-03-16,2020-05-22,2020-03-18,2020-06-01,2020-03-18,2020-06-01,2020-03-16,2020-06-29,,,,,,,,,,,Andy Beshear,Democratic
2020-04-19,LA,23928.0,1296.0,348,29,476.14285714285717,65.14285714285714,Louisiana,4648794.0,0.0051471413876373094,0.00027878198087503985,0.00010242287723286021,1.4012850890544331e-05,5147.14138763731,278.78198087503984,102.4228772328602,14.01285089054433,,,,,,,,,,,,,,,,,,,2020-03-23,2020-05-15,2020-03-23,2020-05-01,2020-07-13,2020-05-01,2020-03-17,2020-05-01,2020-03-17,2020-05-15,2020-03-17,2020-05-15,2020-03-17,2020-06-05,2020-07-13,,,,,,,,,,John Bel Edwards,Democratic
2020-04-19,MA,39820.0,2146.0,2293,163,2062.714285714286,155.71428571428572,Massachusetts,6892503.0,0.005777291645719994,0.0003113527843223282,0.000299269261937831,2.2591834303776978e-05,5777.291645719994,311.3527843223282,299.26926193783095,22.591834303776977,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-18,2020-03-24,2020-05-18,2020-05-06,2020-05-06,2020-03-17,2020-06-08,2020-03-24,2020-07-13,2020-03-24,2020-07-13,2020-03-17,,,,,,,,,,,,Charles D. Baker,Republican
2020-04-19,MD,12830.0,626.0,522,44,657.8571428571429,41.57142857142857,Maryland,6045680.0,0.002122176496275026,0.00010354501065223433,0.000108814416716919,6.8762204700593764e-06,2122.1764962750262,103.54501065223432,108.81441671691901,6.876220470059376,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-15,2020-03-23,2020-05-15,2020-04-18,2020-04-18,2020-03-16,2020-05-29,2020-03-16,2020-06-19,2020-03-16,,2020-03-16,2020-06-12,,,,,,,,,,,Larry Hogan,Republican
2020-04-19,ME,867.0,34.0,20,2,33.42857142857143,2.142857142857143,Maine,1344212.0,0.0006449875466072316,2.5293629278714965e-05,2.486852626562732e-05,1.594136299078674e-06,644.9875466072316,25.293629278714967,24.868526265627317,1.594136299078674,,,,,,,,,,,,,,,,,,,2020-04-02,2020-05-31,2020-03-25,2020-05-01,2020-05-01,2020-05-01,2020-03-18,2020-06-01,2020-03-25,2020-06-17,2020-03-25,2020-07-01,2020-03-18,2020-06-01,,,,,,,,,,,Janet T. Mills,Democratic
2020-04-19,MI,37557.0,3236.0,528,129,841.5714285714286,141.0,Michigan,9986857.0,0.0037606426125857215,0.00032402586719725734,8.426789615305682e-05,1.4118556018174686e-05,3760.6426125857215,324.02586719725736,84.26789615305681,14.118556018174687,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-26,2020-04-27,2020-04-26,2020-03-16,2020-06-08,2020-03-16,,2020-03-16,,2020-03-16,2020-06-08,,,,,,,,,,,Gretchen Whitmer,Democratic
2020-04-19,MN,2914.0,134.0,126,13,150.0,9.142857142857142,Minnesota,5639632.0,0.0005167003804503556,2.3760415573214705e-05,2.6597480119270194e-05,1.6211797406031356e-06,516.7003804503556,23.760415573214704,26.597480119270195,1.6211797406031356,,,,,,,,,,,,,,,,,,,2020-03-28,2020-05-18,2020-03-28,2020-04-27,2020-07-24,2020-06-01,2020-03-17,2020-06-01,2020-03-17,2020-06-10,2020-03-17,2020-06-10,2020-03-17,2020-06-10,,,,,,,,,,,Tim Walz,Democratic
2020-04-19,MO,5667.0,176.0,150,1,215.28571428571428,9.428571428571429,Missouri,6137428.0,0.0009233509541781998,2.8676507488153017e-05,3.5077513623901456e-05,1.536241472579626e-06,923.3509541781998,28.676507488153018,35.07751362390146,1.536241472579626,,,,,,,,,,,,,,,,,,,2020-04-06,2020-05-04,2020-04-03,2020-05-04,,,2020-03-23,2020-05-04,2020-04-03,2020-05-04,2020-04-03,,2020-03-23,2020-05-04,,,,,,,,,,,Mike Parson,Republican
2020-04-19,MS,4274.0,159.0,300,7,213.28571428571428,9.0,Mississippi,2976149.0,0.0014360840132668089,5.3424744527239735e-05,7.166499872342221e-05,3.0240421430513055e-06,1436.0840132668088,53.42474452723973,71.66499872342222,3.0240421430513056,,,,,,,,,,,,,,,,,,,2020-04-03,2020-04-27,2020-04-03,2020-04-27,2020-08-05,2020-05-07,2020-03-24,2020-05-07,2020-03-24,2020-05-11,2020-03-24,2020-06-01,2020-03-24,2020-06-01,,,,,,,,,,,Tate Reeves,Republican
2020-04-19,MT,433.0,10.0,7,0,6.571428571428571,0.5714285714285714,Montana,1068778.0,0.00040513558475193165,9.356480017365627e-06,6.148544011411697e-06,5.346560009923215e-07,405.1355847519317,9.356480017365627,6.148544011411697,0.5346560009923216,,,,,,,,,,,,,,,,,,,2020-03-28,2020-04-26,2020-03-28,2020-04-27,,,2020-03-20,2020-05-04,2020-03-20,2020-05-15,2020-03-20,2020-05-15,2020-03-20,2020-05-04,,,,,,,,,,,Steve Bullock,Democratic
2020-04-19,NC,6493.0,172.0,353,8,281.85714285714283,13.0,North Carolina,10488084.0,0.0006190835237398938,1.639956354277864e-05,2.6874035606231112e-05,1.2395018956751299e-06,619.0835237398937,16.39956354277864,26.87403560623111,1.2395018956751298,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-22,2020-03-30,2020-05-08,2020-06-26,2020-06-26,2020-03-17,2020-05-22,2020-03-25,,2020-03-25,,2020-03-17,,,,,,,,,,,,Roy Cooper,Democratic
2020-04-19,ND,585.0,10.0,57,1,39.57142857142857,0.2857142857142857,North Dakota,762062.0,0.0007676540753901914,1.3122291887011818e-05,5.192678361003248e-05,3.749226253431948e-07,767.6540753901913,13.122291887011817,51.92678361003248,0.3749226253431948,,,,,,,,,,,,,,,,,,,,,2020-03-20,2020-05-01,,2020-04-28,2020-03-20,2020-05-01,2020-03-20,2020-05-01,2020-03-20,2020-05-01,2020-03-20,2020-05-01,,,,,,,,,,,Doug Burgum,Republican
2020-04-19,NE,1287.0,28.0,149,4,70.85714285714286,1.5714285714285714,Nebraska,1934408.0,0.0006653198291156777,1.4474712676953363e-05,3.66298851416779e-05,8.123563237065662e-07,665.3198291156777,14.474712676953363,36.6298851416779,0.8123563237065662,,,,,,,,,,,,,,,,,,,,,,2020-05-18,,2020-05-04,2020-04-03,2020-05-18,2020-04-03,2020-05-18,2020-04-03,2020-06-22,2020-04-03,2020-06-22,,,,,,,,,,,Pete Ricketts,Republican
2020-04-19,NH,1342.0,38.0,55,1,59.0,2.142857142857143,New Hampshire,1359711.0,0.0009869744379504173,2.794711523257516e-05,4.339157365057722e-05,1.5759651446940878e-06,986.9744379504173,27.947115232575158,43.39157365057722,1.5759651446940879,,,,,,,,,,,,,,,,,,,2020-03-28,2020-06-16,2020-03-28,2020-05-11,,2020-05-01,2020-03-16,2020-05-18,2020-03-27,2020-06-01,2020-03-28,2020-06-29,2020-03-16,2020-06-15,,,,,,,,,,,Chris Sununu,Republican
2020-04-19,NJ,85301.0,5337.0,3881,172,3350.1428571428573,320.14285714285717,New Jersey,8882190.0,0.009603600013059842,0.00060086532713216,0.0003771753201792415,3.604323451117992e-05,9603.600013059842,600.86532713216,377.1753201792415,36.04323451117992,,,,,,,,,,,,,,,,,,,2020-03-21,2020-06-09,2020-03-21,2020-05-18,2020-04-08,2020-04-08,2020-03-16,2020-06-15,2020-03-16,,2020-03-16,,2020-03-16,2020-06-15,,,,,,,,,,,Phil Murphy,Democratic
2020-04-19,NM,1798.0,53.0,87,2,89.14285714285714,4.714285714285714,New Mexico,2096829.0,0.0008574852789617084,2.527626239431065e-05,4.251317448530955e-05,2.2482928814346398e-06,857.4852789617084,25.27626239431065,42.51317448530955,2.2482928814346397,,,,,,,,,,,,,,,,,,,2020-03-24,,2020-03-24,2020-05-15,2020-05-15,2020-05-06,2020-03-19,2020-06-01,2020-03-19,2020-06-01,2020-03-19,,2020-03-19,,,,,2020-07-13,,,,,,,Michelle Lujan Grisham,Democratic
2020-04-19,NV,3728.0,172.0,102,4,127.42857142857143,6.285714285714286,Nevada,3080156.0,0.0012103283080467354,5.58413275171777e-05,4.1370817396447266e-05,2.0407129657440356e-06,1210.3283080467354,55.8413275171777,41.370817396447265,2.0407129657440355,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-09,2020-03-21,2020-05-09,2020-06-26,2020-05-09,2020-03-21,2020-05-09,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-03-20,2020-05-29,,,,,,,,,,,Steve Sisolak,Democratic
2020-04-19,NY,242786.0,13869.0,6054,507,7727.428571428572,640.5714285714286,New York,19453561.0,0.012480285743057531,0.0007129285995504885,0.0003972243730301394,3.292823501935859e-05,12480.285743057531,712.9285995504885,397.22437303013936,32.92823501935859,,,,,,,,,,,,,,,,,,,2020-03-22,2020-06-13,2020-03-22,2020-05-15,2020-04-17,2020-04-17,2020-03-16,2020-06-22,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Andrew Cuomo,Democratic
2020-04-19,OH,11602.0,471.0,1380,20,714.0,31.142857142857142,Ohio,11689100.0,0.0009925486136657228,4.0293949063657594e-05,6.10825469882198e-05,2.664264754588218e-06,992.5486136657229,40.29394906365759,61.082546988219796,2.6642647545882183,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-20,2020-03-24,2020-05-04,2020-07-23,2020-04-29,2020-03-15,2020-05-15,2020-03-17,2020-05-20,2020-03-17,2020-06-10,2020-03-15,2020-05-15,,,,,,,,,,,Richard Michael DeWine,Republican
2020-04-19,OK,2599.0,140.0,29,1,89.85714285714286,6.285714285714286,Oklahoma,3956971.0,0.0006568155288476969,3.5380597937159506e-05,2.27085674515034e-05,1.5885166420765493e-06,656.8155288476969,35.38059793715951,22.7085674515034,1.5885166420765493,,,,,,,,,,,,,,,,,,,,,2020-04-01,2020-04-24,,,2020-04-01,2020-05-01,2020-04-01,2020-05-01,2020-04-01,2020-05-01,2020-03-25,2020-05-15,,,,,,,,,,,Kevin Stitt,Republican
2020-04-19,OR,1910.0,74.0,66,2,54.714285714285715,3.142857142857143,Oregon,4217737.0,0.0004528494782865788,1.7544953609008812e-05,1.2972427089286438e-05,7.451524698806832e-07,452.8494782865788,17.54495360900881,12.972427089286438,0.7451524698806832,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-19,,2020-05-15,2020-07-01,2020-05-09,2020-03-17,2020-06-19,2020-03-24,2020-06-19,2020-03-24,,2020-03-17,2020-06-19,,,,,,,,,,,Kate Brown,Democratic
2020-04-19,PA,32284.0,1112.0,1215,276,1350.142857142857,86.42857142857143,Pennsylvania,12801989.0,0.0025217956365999063,8.686150253683236e-05,0.00010546352267158307,6.751183072300049e-06,2521.795636599906,86.86150253683236,105.46352267158308,6.751183072300049,,,,,,2020-04-19,,,,,,,,,,,,,2020-04-01,2020-06-05,2020-03-19,2020-06-05,2020-07-01,2020-04-19,2020-03-17,2020-06-05,2020-03-19,2020-07-03,2020-03-19,2020-07-03,2020-03-19,2020-06-05,2020-07-16,,,,,,,,,FM Mandate Employees,Tom Wolf,Democratic
2020-04-19,RI,5207.0,164.0,339,14,295.0,14.428571428571429,Rhode Island,1059361.0,0.004915227198282739,0.00015481030545772405,0.000278469756768467,1.362007042790081e-05,4915.227198282739,154.81030545772404,278.469756768467,13.62007042790081,,,,,,,,,,,,,,,,,,,2020-03-28,2020-05-09,2020-03-30,2020-05-09,2020-04-18,2020-04-18,2020-03-17,2020-05-18,2020-03-23,2020-06-01,2020-03-23,2020-06-30,2020-03-17,2020-06-01,,,,,,,,,,,Gina Raimondo,Democratic
2020-04-19,SC,4377.0,120.0,131,1,151.14285714285714,5.428571428571429,South Carolina,5148714.0,0.0008501151938134455,2.3306790783096516e-05,2.9355457914900137e-05,1.0543548211400805e-06,850.1151938134454,23.306790783096517,29.355457914900136,1.0543548211400806,,,,,,,,,,,,,,,,,,,2020-04-07,2020-05-04,2020-04-01,2020-04-20,,2020-08-03,2020-03-18,2020-05-04,2020-04-01,2020-05-18,2020-04-01,,2020-03-18,2020-05-04,,,,,,,,,,,Henry McMaster,Republican
2020-04-19,SD,1635.0,7.0,93,0,129.28571428571428,0.14285714285714285,South Dakota,884659.0,0.0018481697467611815,7.912653350047871e-06,0.0001461418628937413,1.614827214295484e-07,1848.1697467611816,7.912653350047871,146.1418628937413,0.1614827214295484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kristi L. Noem,Republican
2020-04-19,TN,7070.0,148.0,308,3,251.71428571428572,6.714285714285714,Tennessee,6829174.0,0.0010352642940420027,2.1671727796070212e-05,3.685867217825841e-05,9.831768401692086e-07,1035.2642940420028,21.67172779607021,36.85867217825841,0.9831768401692086,,,,,,,,,,,,,,,,,,,2020-04-02,2020-04-29,2020-04-01,2020-05-01,,,2020-03-23,2020-04-27,2020-03-23,2020-05-01,2020-03-23,2020-05-22,2020-03-23,2020-05-22,,,,,,,,,,,Bill Lee,Republican
2020-04-19,TX,18923.0,477.0,663,24,777.0,29.428571428571427,Texas,28995881.0,0.0006526099344937994,1.6450612416294577e-05,2.6796909533460976e-05,1.0149224791125134e-06,652.6099344937994,16.450612416294575,26.796909533460976,1.0149224791125133,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-01,2020-07-03,2020-05-08,2020-03-21,2020-05-01,2020-03-21,2020-05-18,2020-03-31,2020-05-01,2020-03-20,2020-05-22,2020-06-26,,,,,,,,,,Greg Abbott,Republican
2020-04-19,UT,3069.0,27.0,138,2,109.42857142857143,1.2857142857142858,Utah,3205958.0,0.0009572801639946625,8.421819624586473e-06,3.4132877420281685e-05,4.01039029742213e-07,957.2801639946625,8.421819624586472,34.13287742028169,0.401039029742213,,,,,,,,,,,,,,,,,,,,,,2020-05-01,2020-04-10,2020-04-10,2020-03-19,2020-05-01,,2020-05-01,,2020-05-01,2020-03-18,2020-05-01,,,,,,,,,,,Gary Herbert,Republican
2020-04-19,VA,8537.0,277.0,484,19,466.14285714285717,19.428571428571427,Virginia,8535519.0,0.0010001735102458328,3.245262531780434e-05,5.461212811345826e-05,2.2762027040852966e-06,1000.1735102458329,32.45262531780434,54.61212811345826,2.276202704085297,,,,,,,,,,,,,,,,,,,2020-03-30,2020-06-05,2020-03-25,2020-05-29,2020-05-29,2020-05-29,2020-03-25,2020-05-29,2020-03-25,2020-06-12,2020-03-25,2020-07-01,2020-03-24,2020-06-12,,,,,,,,,,,Ralph Northam,Democratic
2020-04-19,VT,817.0,38.0,4,0,9.0,1.5714285714285714,Vermont,623989.0,0.0013093179527203203,6.089850942885211e-05,1.4423331180517605e-05,2.5183594124713277e-06,1309.3179527203204,60.89850942885211,14.423331180517604,2.5183594124713276,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-15,2020-03-25,2020-04-27,2020-08-01,2020-04-17,2020-03-17,2020-05-22,2020-03-23,2020-06-01,2020-03-25,2020-06-01,2020-03-17,2020-06-08,,,,,,,,,,,Phil Scott,Republican
2020-04-19,WA,13583.0,615.0,176,17,258.2857142857143,15.142857142857142,Washington,7614893.0,0.0017837414130441492,8.076278944431656e-05,3.391849554362934e-05,1.9885843626242867e-06,1783.741413044149,80.76278944431655,33.91849554362934,1.9885843626242867,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-01,2020-03-25,2020-05-05,2020-06-26,2020-05-04,2020-03-16,,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Jay Inslee,Democratic
2020-04-19,WI,5176.0,220.0,163,9,173.14285714285714,10.857142857142858,Wisconsin,5822434.0,0.0008889752979595819,3.7784885152841576e-05,2.9737195328080513e-05,1.8647086179324415e-06,888.9752979595819,37.784885152841575,29.737195328080514,1.8647086179324415,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-13,2020-03-25,2020-05-11,2020-08-01,2020-08-01,2020-03-17,2020-05-13,2020-03-25,2020-05-13,2020-03-25,2020-05-13,2020-03-17,2020-05-13,,,,,,,,,,,Tony Evers,Democratic
2020-04-19,WV,863.0,18.0,78,2,36.0,1.4285714285714286,West Virginia,1792147.0,0.00048154531966406773,1.0043818950119606e-05,2.0087637900239212e-05,7.971284881047306e-07,481.54531966406773,10.043818950119606,20.087637900239212,0.7971284881047306,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-04,2020-03-24,2020-05-04,2020-07-07,2020-05-04,2020-03-18,2020-05-04,2020-03-19,2020-05-18,2020-03-24,2020-06-05,2020-03-18,2020-05-26,,,,,,,,,,,Jim Justice,Republican
2020-04-19,WY,309.0,2.0,4,0,6.857142857142857,0.2857142857142857,Wyoming,578759.0,0.0005339009846931106,3.4556698038389036e-06,1.1848010756019098e-05,4.936671148341291e-07,533.9009846931106,3.4556698038389038,11.848010756019098,0.4936671148341291,,,,,,,,,,,,,,,,,,,,,2020-03-19,2020-05-01,,2020-05-01,2020-03-19,2020-05-15,2020-03-19,2020-05-01,2020-03-19,2020-05-15,2020-03-19,2020-05-15,,,,,,,,,,,Mark Gordon,Republican
2020-04-20,AK,321.0,9.0,2,0,6.285714285714286,0.14285714285714285,Alaska,731545.0,0.0004387973398765626,1.2302729155417643e-05,8.592382267275814e-06,1.952814151653594e-07,438.7973398765626,12.302729155417643,8.592382267275813,0.1952814151653594,,,,,,,,,,,,,,,,,,,2020-03-28,2020-04-24,2020-03-28,2020-04-24,,2020-04-24,2020-03-18,2020-04-24,2020-03-18,2020-05-08,2020-03-18,2020-05-08,2020-03-18,2020-05-08,,,,,,,,,,,Mike Dunleavy,Republican
2020-04-20,AL,5025.0,167.0,188,13,184.42857142857142,9.714285714285714,Alabama,4903185.0,0.001024844055445593,3.405949398197294e-05,3.761403484236704e-05,1.981219495957365e-06,1024.844055445593,34.05949398197294,37.61403484236704,1.9812194959573652,,,,,,,,,,,,,,,,,,,2020-04-04,2020-04-30,2020-03-28,2020-04-30,2020-07-16,2020-05-11,2020-03-19,2020-05-11,2020-03-28,2020-05-11,2020-03-28,2020-05-22,2020-03-19,2020-05-11,,,,,,,,,,,Kay Ivey,Republican
2020-04-20,AR,1923.0,42.0,142,2,73.28571428571429,1.7142857142857142,Arkansas,3017804.0,0.0006372183216670135,1.3917404841401231e-05,2.4284451304893985e-05,5.680573404653564e-07,637.2183216670135,13.91740484140123,24.284451304893985,0.5680573404653564,,,,,,,,,,,,,,,,,,,,,2020-04-04,2020-05-04,2020-07-20,2020-05-11,2020-03-19,2020-05-11,2020-03-20,2020-05-04,2020-03-20,2020-05-18,2020-03-19,2020-05-26,,,,,,,,,,,Asa Hutchinson,Republican
